# Do not copy or redistribute data without written permission from DomainTools.com
# Please contact info@domaintools.com
domain,change,server
adinnovations-socialmediamarketing.com,delete,
adipolliarticles.com,delete,
adivinadordelfuturo.com,delete,
adjustablenow.com,delete,
adly24.com,delete,
admin-server.com,delete,
admin2018.com,delete,
administrativeprofessionalsdaygifts.com,delete,
adminiumhosting.net,delete,
adnsell.com,delete,
adoisa.com,delete,
adonisgoldenratioprogram.net,delete,
adontis.com,delete,
adovcarehealth.com,delete,
adpblog.com,delete,
adpromoteindia.com,delete,
adr-ju.net,delete,
adreamwish.com,delete,
adreamwish.info,delete,
adreamwish.net,delete,
adreamwish.org,delete,
adrenalinesportscanada.com,delete,
adrengames.com,delete,
adrenjunkies.com,delete,
adrianandpatricia.com,delete,
adrienvs.com,delete,
adsblaster.com,delete,
adsenergy.net,delete,
adsenseingames.com,delete,
adtecparts.com,delete,
adult-dvd-online.com,delete,
adult-sex-story.info,delete,
adultdirectorysites.com,delete,
adultflames.com,delete,
adultprison.com,delete,
adulttoyaffiliate.net,delete,
adulttoycash.com,delete,
adulttoycash.net,delete,
adultworkdubai.com,delete,
advancebusinessrealestate.com,delete,
advancedagentapps.com,delete,
advancedairmi.com,delete,
advancedbenefitsgroup.net,delete,
advancedclassroomsolutions.com,delete,
advancedcomposite.net,delete,
advancedhealth.biz,delete,
advancedsignsolutions.com,delete,
advancedwellinstitute.com,delete,
advancedworldadvertising.com,delete,
advanceloans247.com,delete,
advancerealtyaa.com,delete,
advantageautousa.com,delete,
advantagecues.com,delete,
advantagefemale.com,delete,
advantagefemaleprocessservice.com,delete,
adventmadison.org,delete,
adventuredojo.com,delete,
adventuresurvey.com,delete,
adventureswithalli.com,delete,
advicefromadog.info,delete,
advicefromadog.org,delete,
advicestraightup.net,delete,
advicestraightup.org,delete,
advida.net,delete,
advisorbb.com,delete,
advisorelements.com,delete,
advisorsecurity.com,delete,
advocaredb9.com,delete,
advocarefitorlando.com,delete,
advocarepremierhealth.com,delete,
advocareteamspark.com,delete,
adwords-campaign.com,delete,
adwords-campaigns.com,delete,
adwordscampaigns.com,delete,
adwordsutra.com,delete,
adyngom.com,delete,
ae702.com,delete,
ae702.net,delete,
aecasean.com,delete,
aecindustrial.com,delete,
aedheartsavers.net,delete,
aellc.info,delete,
aellc.org,delete,
aemcraftserver.net,delete,
aempvp.net,delete,
aerialoilphotos.com,delete,
aerialslings.com,delete,
aero-int.biz,delete,
aero-int.us,delete,
aeroski.us,delete,
aerovideoscolibri.com,delete,
aes-ok.com,delete,
aevd.net,delete,
afearlessheart.com,delete,
affiliate-programs-tips.com,delete,
affiliateadultprogram.net,delete,
affiliategoldforprofit.info,delete,
affiliategoldforprofit.org,delete,
affiliatemarketingonline.net,delete,
affiliatepromarketer.com,delete,
affilliatewizard.com,delete,
affinitymanagmentservices.us,delete,
affirmationgame.com,delete,
affordable-health-insurance-quote.net,delete,
affordableadvocates.info,delete,
affordableadvocates.net,delete,
affordableadvocates.us,delete,
affordablehostingplan.com,delete,
affordableimmigration.info,delete,
affordableimmigration.net,delete,
affordableimmigration.org,delete,
affordableimmigration.us,delete,
affordableparkerhousecleaning.com,delete,
affordablerubbishremovalgrandrapids.com,delete,
affordableweddingblogger.com,delete,
affordcriminal.com,delete,
afftonaa.org,delete,
afftx.com,delete,
afgfc.com,delete,
afghandjs.info,delete,
afgstech.com,delete,
afhas.com,delete,
afhnyc.com,delete,
afhnyc.org,delete,
afjengineering.com,delete,
afjmotors.com,delete,
aflacpollicies.com,delete,
aflfilms.org,delete,
afli21.info,delete,
afocusonlife.net,delete,
afp-services-solutions.com,delete,
africaheritageforums.com,delete,
africamusicproduction.com,delete,
africancoins.org,delete,
africankid.org,delete,
africanthriller.com,delete,
africaproject53.org,delete,
africoo.com,delete,
afriendinthevalley.com,delete,
afriendnearby.org,delete,
afrikly.com,delete,
afriquely.com,delete,
afrolovetshirts.com,delete,
afspsanantonio.org,delete,
after5salon.com,delete,
aftermap.com,delete,
afwingmom.org,delete,
againstvicodinsupportgroup.com,delete,
agapestudy.com,delete,
agarwalshoppers.com,delete,
agarwoodchip.com,delete,
agarwoodcigarettechip.com,delete,
agatize.com,delete,
agavesantafe.com,delete,
agavesantafe.info,delete,
agavesantafe.net,delete,
agavesantafe.org,delete,
agavesantafe.us,delete,
agawamlittleleague.org,delete,
agaz.org,delete,
agelesshawaii.com,delete,
agelesshawaii.net,delete,
agelessmalefreeoffer.info,delete,
agelessmaleresetttinsettlement.com,delete,
agelessremediessupport.com,delete,
agelessrenovation.com,delete,
agelessrenovations.com,delete,
agenciadaweb.info,delete,
agentarihantholidays.com,delete,
agentsecurity.info,delete,
agentsecurity.net,delete,
agentsecurity.org,delete,
agentsofecochange.com,delete,
agentsofecochange.org,delete,
ageofocean.com,delete,
agerotickets.com,delete,
aggieathlectics.com,delete,
aggiestartup.com,delete,
aggiestartups.com,delete,
agile-alm.com,delete,
agile-alm.info,delete,
agilealerts.com,delete,
agilecloudmail.com,delete,
agilecode.net,delete,
agiledogvideos.com,delete,
agileiran.org,delete,
agilepminc.com,delete,
agiletruth.com,delete,
aginginrealtime.com,delete,
aginginrealtime.info,delete,
aginginrealtime.net,delete,
aginginrealtime.org,delete,
agnikemotors.com,delete,
agogmedia.com,delete,
agoldwatch.com,delete,
agoodvacation.net,delete,
agoodvacation.org,delete,
agptb.com,delete,
agriaffilites.com,delete,
agrobreed.org,delete,
agrosonqo.com,delete,
ags625.com,delete,
agtion36.com,delete,
agtouzi.com,delete,
agtripi.com,delete,
aguasdelindoia.net,delete,
agustusconstruction.com,delete,
ahamed.org,delete,
ahausofreality.com,delete,
ahcdeals.com,delete,
ahchfly.com,delete,
ahcxtools.com,delete,
ahebaa-alrahman.com,delete,
ahfotos.com,delete,
ahgmgyc.com,delete,
ahhajc.com,delete,
ahhurui.com,delete,
ahkcg.com,delete,
ahllxdc.com,delete,
ahlyyl.com,delete,
ahmcsonline.com,delete,
ahomebusinessthatmakessense.com,delete,
ahoskiesss.com,delete,
ahphew.com,delete,
ahphew.net,delete,
ahs1983reunion.info,delete,
ahsadgm.com,delete,
ahtjjd.com,delete,
ahtlgjg.com,delete,
ahxinchangzs.com,delete,
ahxuexi.com,delete,
ahzhyzj.com,delete,
aiccre.net,delete,
aidajingram.com,delete,
aiderlesetudiantspauvres.com,delete,
aidianyuan.com,delete,
aidinafrica.com,delete,
aidushi.net,delete,
aiesecuibe.org,delete,
aigulu.org,delete,
aijiagw.com,delete,
aikengardenshow.com,delete,
aikoko.com,delete,
aileenandchris2014.com,delete,
aimphan.com,delete,
aimshaman.com,delete,
aimsk.org,delete,
aimtheworld.com,delete,
ainsleighs.com,delete,
air-jordan-cheap.us,delete,
air-jordan-heelss.us,delete,
air-jordan-shoess.us,delete,
airblowdrybar.com,delete,
airblowdrybar.info,delete,
airblowdrybar.net,delete,
airbrushbodyart.net,delete,
airbrushtanningsystem.org,delete,
airbrushtattookits.org,delete,
airbrushtattoostencils.net,delete,
airconditioning247.org,delete,
aircurlier.com,delete,
airisharticles.com,delete,
airjordan2013it.com,delete,
airjordannike2013.com,delete,
airjordannikede.com,delete,
airjordanok.com,delete,
airjordanok.us,delete,
airjordanretrode.com,delete,
airjordanshoesok.us,delete,
airjordansok.us,delete,
airjordansportshoot.com,delete,
airjordansretrofr.com,delete,
airmatter.com,delete,
airmatter.net,delete,
airmatter.org,delete,
airmax2013new.com,delete,
airmax2013newfr.com,delete,
airmax2013nikefr.com,delete,
airmax2013nikes.com,delete,
airmax2013sneaker.com,delete,
airmaxs2013fr.com,delete,
airo-sonair.com,delete,
airplaneforsale.info,delete,
airportinternationalinn.com,delete,
airporttaxi247.com,delete,
airporttaximassachusetts.com,delete,
airporttaxinorthshorema.com,delete,
airpractice.net,delete,
airpractice.org,delete,
airsoftrookies.com,delete,
airsoftshops.net,delete,
airtimeclone.com,delete,
airtimeprepaid.com,delete,
airtowercomm.com,delete,
airtravelsatire.info,delete,
airvertical.com,delete,
airwingtaxi.com,delete,
ais-america.com,delete,
aitao321.com,delete,
aixinsc.com,delete,
aiyisw.com,delete,
ajackssecrity.com,delete,
ajadevelopment.com,delete,
ajaiohd.info,delete,
ajanta360.com,delete,
ajatoday.org,delete,
ajayhanda.com,delete,
ajcrawford.com,delete,
ajhengfeng.com,delete,
ajjerny.com,delete,
ajjtg.com,delete,
ajnihatalsahra.com,delete,
ajourneywithin.org,delete,
ajpartin.com,delete,
ajsallent.org,delete,
ajschack.com,delete,
ajsrealtygrp.com,delete,
ajtfb.com,delete,
akaira.com,delete,
akaramanos.com,delete,
akashicappliance.com,delete,
akashpeeroo.com,delete,
akaspampublications.com,delete,
akasports.org,delete,
akcent.org,delete,
akhealthexchange.com,delete,
akhealthexchange.net,delete,
akhealthexchange.org,delete,
akingstravel.biz,delete,
akingstravel.com,delete,
akmediaconcepts.com,delete,
akosherkid.com,delete,
aksweets.com,delete,
aksweets.net,delete,
aktma.com,delete,
aktuaryus.com,delete,
al-matbakh.com,delete,
al-qaed.com,delete,
ala-divorce.com,delete,
ala93ning.com,delete,
alabama-first-time-home-buyer.com,delete,
alabamaent-allergycenter.com,delete,
alabamaentallergycenter.com,delete,
alabamahomesandrealestate.com,delete,
alabamspower.com,delete,
alafile.org,delete,
alahealthcare.com,delete,
alaknandadecors.com,delete,
alamdevi.com,delete,
alamodefenders.net,delete,
alamodefenders.org,delete,
alangalangkumitir.com,delete,
alanonva.org,delete,
alarmasters.com,delete,
alarmcompany.org,delete,
alasemi.com,delete,
alaskaadventuretour-shuttle.com,delete,
alaskafashion.net,delete,
alaskahealthexchange.net,delete,
alaskahealthexchange.us,delete,
alaskaskist.com,delete,
alaskaslis.com,delete,
alavas.com,delete,
albanpais.com,delete,
albanydistrubutingwebstore.com,delete,
albanyspeakers.com,delete,
albanyspeakersbureau.com,delete,
albasrame.com,delete,
albenmarjz.com,delete,
albensoft.net,delete,
albermarleberkeley.com,delete,
albertarealestateinvestors.info,delete,
albertoshouse.com,delete,
albtel.net,delete,
albumcyrus.com,delete,
albumxpres.com,delete,
albuquerqueforex.com,delete,
alcadservice.com,delete,
alchemyfestival.org,delete,
alchemymetalnet.com,delete,
alchitectureinterior.com,delete,
alconasign.com,delete,
alcuadro.com,delete,
aldaanalaswad.com,delete,
aldine-movers.com,delete,
aleeper.com,delete,
aleeper.net,delete,
alefhd.com,delete,
alemrehber.com,delete,
alenasfashionlook.com,delete,
alenastotallook.com,delete,
alepn.info,delete,
alertharrisburg.com,delete,
alertmirror.com,delete,
alessplasticlife.com,delete,
alessplasticlife.org,delete,
aletheajsalazar.com,delete,
alex-osborne.com,delete,
alexanderhamiltonmovie.com,delete,
alexandracollisson.com,delete,
alexandratimofte.com,delete,
alexandritebirthstone.com,delete,
alexandritewatch.com,delete,
alexandritewatches.com,delete,
alexdemetry.com,delete,
alexesteves.com,delete,
alexhphotography.com,delete,
alexpcorn.com,delete,
alexskyy.us,delete,
alexstowers.com,delete,
alfa-dev.com,delete,
alfarh.com,delete,
alfatoora.com,delete,
alflcouncilbsaeagleboard.com,delete,
algebotics.com,delete,
algebotix.com,delete,
algebotix.net,delete,
algent.org,delete,
algerbraanswers.com,delete,
algoshotels.com,delete,
algostreet.com,delete,
alh-nof.com,delete,
alhamadanilawyer.com,delete,
alhilal-lb.com,delete,
ali-larter.org,delete,
aliandac.com,delete,
aliange-design.com,delete,
aliatu.com,delete,
alibbz.com,delete,
alicerose.info,delete,
aliciadamon.com,delete,
alidoll.com,delete,
aliexville.com,delete,
alightinthehaze.info,delete,
alightinthehaze.net,delete,
alightinthehaze.org,delete,
alignbalance.com,delete,
alignbalance.net,delete,
alineptune.com,delete,
alishatharani.com,delete,
alistmall.com,delete,
alitongdh.com,delete,
alittlethoughtbook.info,delete,
alittleupside.com,delete,
alive-software.com,delete,
aliveband.org,delete,
alivetechnique.com,delete,
alivialamenopausia.com,delete,
alivingpractice.com,delete,
aljornal.com,delete,
alkalefaa.com,delete,
alkoraif.com,delete,
all-about-ecommerce.info,delete,
all-about-ecommerce.net,delete,
all-about-ecommerce.org,delete,
all-africa-store.com,delete,
all-american-home-buyers.com,delete,
all-american-home-sellers.com,delete,
all-american-house-hunters.com,delete,
all-logo-design.com,delete,
all-muslims.com,delete,
all-on-line.com,delete,
all-or-nothing.us,delete,
all-things-pc.com,delete,
allaboutadventureinc.com,delete,
allaces.info,delete,
allaces.net,delete,
allaces.org,delete,
allacesbootcamp.com,delete,
allacesglobal.com,delete,
allacesportfolio.com,delete,
allacesportfolio.info,delete,
allacesportfolio.net,delete,
allacesportfolio.org,delete,
allagashguidedirect.com,delete,
allaircompressortools.com,delete,
allamandbiobio.com,delete,
allankevin.com,delete,
allaroundthehoundshop.com,delete,
allaroundthehoundstore.com,delete,
allaweisone.com,delete,
allaxxxes.com,delete,
allayalyhalls.com,delete,
allbambooskis.com,delete,
allbritischclips.com,delete,
allcampusapp.com,delete,
allcampusapp.info,delete,
allcampusapp.net,delete,
allconstructionsafety.com,delete,
allcreditcardshere.com,delete,
allcyw.com,delete,
alldetazz.com,delete,
allen-tx-movers.com,delete,
allenareahomesforsale.com,delete,
allentexasdialysis.com,delete,
alleynepr.com,delete,
allfaithwedding.com,delete,
allfiredup.info,delete,
allfiredupcorinth.com,delete,
allfootvideos.com,delete,
allforsyria.org,delete,
allhiop.com,delete,
alliancebehavioralhealth.org,delete,
allianceintermodal.com,delete,
allianceintermodal.net,delete,
allidonovan.com,delete,
allkindsofoffers.com,delete,
alllottostats.com,delete,
allmenslatestfashion.com,delete,
allmetsports.org,delete,
allmightynutrition.com,delete,
allnaturalmart.com,delete,
allnavywatches.com,delete,
alloutsurvivor.com,delete,
alloyanalyzers.com,delete,
alloywf.com,delete,
allsaintsmanchester.org,delete,
allsaintspresbyterian.org,delete,
allsaleprice.com,delete,
allseasonlawns.com,delete,
allstainlesswatches.com,delete,
alltheeventslimo.com,delete,
allthefinemedia.com,delete,
allthetwitter.com,delete,
alltimate.info,delete,
alltimate.net,delete,
alltimate.org,delete,
alltimateuniverse.info,delete,
alltimateuniverse.net,delete,
alltimateuniverse.org,delete,
alltimetees.com,delete,
alltouringcars.com,delete,
allua.org,delete,
allufostories.com,delete,
alluretravel2.com,delete,
almajdmodernschool.com,delete,
almasatravel.com,delete,
almesryonn.com,delete,
almetov.com,delete,
almightywindexposed.com,delete,
almightywindexposed.info,delete,
almightywindexposed.net,delete,
almightywindexposed.org,delete,
almisports.com,delete,
almostinspired.net,delete,
almottahedoonpharma.com,delete,
almultaga.org,delete,
alnatheernews.com,delete,
alofekemusic.com,delete,
alohaonecard.com,delete,
alohaonecard.net,delete,
alotmani.com,delete,
alowcountrygentleman.com,delete,
alpacaboards.com,delete,
alpari-tradingideas.com,delete,
alpari-tradinglab.com,delete,
alparitradingideas.com,delete,
alparitradinglab.com,delete,
alpha-selfdefense.com,delete,
alphabetadental.com,delete,
alphare-home.com,delete,
alqayim.com,delete,
alqi-satqi.info,delete,
alrastc.com,delete,
alrpost153.com,delete,
alsajad.org,delete,
alsanakw.com,delete,
alsedeg.com,delete,
alseyasajo.com,delete,
alsolaimanya.com,delete,
altamontespringslocksmithservices.com,delete,
altavigilancia.com,delete,
altcars.us,delete,
altenativeaddiction.com,delete,
alteralitystudios.com,delete,
altercare-hc.com,delete,
alteregoesdigital.net,delete,
alternatebusinesssmart.net,delete,
alternatehistroy.com,delete,
alternativeadiction.com,delete,
alternativeconsultinggrp.com,delete,
alternativefuneralprovider.com,delete,
alternativefuneralproviders.com,delete,
alternativeparent.org,delete,
alternativetoabortion.com,delete,
alternativeveterinarymedicine.com,delete,
altgizmo.com,delete,
altimateuniverse.com,delete,
altimateuniverse.info,delete,
altimateuniverse.net,delete,
altimateuniverse.org,delete,
altitudezeromotorsports.com,delete,
altontoby.com,delete,
alturafinancialservices.com,delete,
altyq.com,delete,
alucouture.com,delete,
alumniwebsite.net,delete,
alumniwebsites.net,delete,
alumno.info,delete,
aluthsindu.com,delete,
alvanipour.com,delete,
alvaradochamber.com,delete,
alvica.com,delete,
alvordsbarandgrill.com,delete,
alvordssportsbarandgrille.com,delete,
alwasatjo.com,delete,
alwatanm.com,delete,
always-ready.net,delete,
alwaysablemoving.com,delete,
alwaysfamilyseniorcare.com,delete,
alwoodstructures.com,delete,
alyssa-it.com,delete,
alyssaallure.com,delete,
alyssagartistry.com,delete,
alyssaritchyoga.com,delete,
alyxmedlock.com,delete,
alyzyss.com,delete,
alzsc.org,delete,
amardeshomline.com,delete,
amarillosphotobooth.com,delete,
amarisworship.com,delete,
amarnayok.com,delete,
amas-cn.com,delete,
amazer.org,delete,
amazing-challenge.com,delete,
